target,longitud_text,cantidad_palabras,keyword_mean,location_mean,numerales
1,117,15,0.722222222222,1.0,0
1,96,18,0.722222222222,0.2,0
0,91,13,0.722222222222,0.466666666667,3
1,136,24,0.722222222222,1.0,0
1,81,8,0.722222222222,1.0,0
0,96,17,0.722222222222,0.0,0
1,85,11,0.722222222222,1.0,0
1,135,19,0.722222222222,0.6,0
1,141,17,0.722222222222,0.424397947098,2
1,105,12,0.722222222222,1.0,1
1,135,21,0.722222222222,0.727272727273,0
1,99,18,0.722222222222,0.424397947098,2
1,97,14,0.722222222222,0.424397947098,0
0,112,21,0.722222222222,0.2,0
0,137,23,0.722222222222,0.424397947098,2
1,89,10,0.722222222222,0.424397947098,0
1,114,14,0.722222222222,0.424397947098,1
1,21,3,0.722222222222,0.424397947098,0
1,122,16,0.722222222222,0.666666666667,0
0,125,17,0.722222222222,0.0,0
0,137,23,0.722222222222,0.424397947098,2
1,135,17,0.789473684211,0.424397947098,0
1,101,17,0.789473684211,1.0,0
1,107,19,0.789473684211,1.0,0
1,98,21,0.789473684211,0.424397947098,0
1,53,6,0.789473684211,1.0,0
1,72,10,0.789473684211,1.0,0
1,128,16,0.789473684211,1.0,1
1,91,18,0.789473684211,0.424397947098,0
1,42,6,0.789473684211,0.424397947098,0
0,94,15,0.789473684211,0.0,0
1,123,19,0.789473684211,1.0,1
1,70,11,0.789473684211,0.424397947098,0
1,72,10,0.789473684211,0.6,0
0,138,28,0.789473684211,0.424397947098,0
1,137,28,0.789473684211,0.424397947098,0
1,137,21,0.789473684211,1.0,2
1,134,22,0.789473684211,1.0,0
0,70,9,0.789473684211,0.0,0
0,97,21,0.789473684211,0.333333333333,0
1,62,8,0.84375,0.424397947098,0
1,140,17,0.84375,0.424397947098,1
0,136,28,0.84375,0.424397947098,0
1,135,25,0.84375,1.0,0
1,138,16,0.84375,0.692307692308,0
1,72,13,0.84375,0.424397947098,0
1,139,22,0.84375,0.424397947098,0
1,89,12,0.84375,1.0,0
0,87,15,0.84375,0.424397947098,0
1,137,20,0.84375,0.424397947098,1
1,111,15,0.84375,0.424397947098,0
1,97,11,0.84375,0.424397947098,0
1,128,16,0.84375,0.428571428571,3
1,82,7,0.84375,1.0,0
0,92,14,0.84375,0.424397947098,0
1,138,19,0.84375,1.0,3
0,96,14,0.84375,0.0,4
1,110,14,0.84375,1.0,0
1,139,20,0.84375,0.424397947098,0
1,78,15,0.84375,0.424397947098,0
1,129,21,0.84375,1.0,0
1,104,14,0.84375,0.424397947098,1
0,53,11,0.84375,0.0,0
1,135,16,0.84375,0.424397947098,0
1,90,13,0.84375,0.424397947098,0
1,101,11,0.84375,1.0,0
1,137,16,0.84375,1.0,0
1,103,15,0.84375,0.2,0
1,111,16,0.84375,1.0,0
1,128,19,0.84375,0.424397947098,0
1,125,25,0.84375,0.424397947098,1
1,142,16,0.84375,0.7,0
1,126,14,0.514285714286,1.0,2
0,40,8,0.514285714286,0.424397947098,1
1,89,11,0.514285714286,0.424397947098,2
0,60,10,0.514285714286,0.0,1
1,127,20,0.514285714286,0.61038961039,1
0,72,11,0.514285714286,0.0,0
1,140,24,0.514285714286,1.0,1
1,125,22,0.514285714286,0.61038961039,0
0,102,21,0.514285714286,0.424397947098,0
0,44,7,0.514285714286,0.0,0
1,83,15,0.514285714286,1.0,0
0,80,14,0.514285714286,0.424397947098,0
1,140,24,0.514285714286,0.61038961039,1
0,96,14,0.514285714286,0.4,0
0,113,18,0.514285714286,0.0,0
0,133,23,0.514285714286,0.424397947098,0
0,115,12,0.514285714286,0.0,2
1,139,25,0.514285714286,0.424397947098,0
0,29,5,0.514285714286,0.0,0
1,134,19,0.514285714286,1.0,1
0,33,7,0.514285714286,0.0,0
0,42,4,0.514285714286,0.0,0
1,113,18,0.514285714286,0.424397947098,2
1,32,5,0.514285714286,0.6,0
1,36,5,0.514285714286,1.0,0
0,105,15,0.514285714286,0.424397947098,1
1,84,11,0.514285714286,0.666666666667,0
1,134,19,0.514285714286,0.424397947098,1
1,144,23,0.514285714286,0.61038961039,0
0,133,19,0.514285714286,0.0,0
0,67,6,0.514285714286,0.5,0
1,73,10,0.514285714286,0.5,0
0,29,4,0.514285714286,0.0,0
1,130,20,0.514285714286,1.0,1
1,139,22,0.514285714286,0.61038961039,0
1,101,12,0.75,0.6,5
0,114,20,0.75,0.61038961039,0
0,49,6,0.75,0.0,0
1,134,17,0.75,1.0,2
1,138,22,0.75,1.0,0
0,97,16,0.75,0.424397947098,0
0,98,13,0.75,0.0,0
1,79,8,0.75,0.666666666667,3
1,111,12,0.75,0.424397947098,0
1,84,9,0.75,1.0,5
1,74,10,0.75,1.0,0
1,49,6,0.75,1.0,0
0,94,17,0.75,0.0,0
1,82,9,0.75,0.5,0
1,98,11,0.75,1.0,0
1,139,14,0.75,0.666666666667,3
1,142,15,0.75,0.424397947098,10
1,97,11,0.75,0.424397947098,0
1,137,24,0.75,1.0,0
1,146,15,0.75,1.0,0
0,39,4,0.75,0.424397947098,0
1,125,14,0.75,1.0,0
0,118,16,0.75,0.0,2
1,88,10,0.75,1.0,1
1,33,5,0.75,1.0,0
1,125,19,0.75,0.424397947098,3
0,98,13,0.75,0.0,0
1,132,19,0.75,1.0,4
1,103,13,0.75,1.0,0
1,128,20,0.75,0.424397947098,3
1,140,14,0.75,0.666666666667,0
1,113,13,0.75,1.0,3
0,134,17,0.0975609756098,0.5,0
0,85,17,0.0975609756098,0.5,0
0,65,13,0.0975609756098,0.424397947098,0
0,107,21,0.0975609756098,0.424397947098,1
0,51,6,0.0975609756098,0.5,0
1,136,20,0.0975609756098,0.25,0
1,110,15,0.0975609756098,1.0,1
0,129,23,0.0975609756098,0.424397947098,0
0,120,25,0.0975609756098,0.0,0
0,90,14,0.0975609756098,0.0,0
0,56,11,0.0975609756098,0.0,0
0,136,20,0.0975609756098,0.25,0
0,143,24,0.0975609756098,0.424397947098,0
0,112,17,0.0975609756098,0.333333333333,0
0,80,13,0.0975609756098,0.424397947098,0
0,144,28,0.0975609756098,0.0,1
1,140,27,0.0975609756098,0.333333333333,0
0,132,19,0.0975609756098,0.428571428571,0
0,147,24,0.0975609756098,0.0,0
0,35,5,0.0975609756098,0.424397947098,0
0,140,22,0.0975609756098,0.424397947098,0
0,57,13,0.0975609756098,0.0,0
0,90,14,0.0975609756098,0.0,0
0,92,15,0.0975609756098,0.0,0
0,58,7,0.0975609756098,0.0,0
0,112,22,0.0975609756098,0.0,0
0,88,16,0.0975609756098,0.0,1
0,82,16,0.0975609756098,0.0,0
0,51,6,0.0975609756098,0.0,0
0,84,12,0.0975609756098,0.424397947098,0
0,137,20,0.0975609756098,0.25,0
0,101,24,0.0975609756098,0.0,0
0,132,28,0.0975609756098,0.0,0
1,124,19,0.0975609756098,0.5,0
0,140,28,0.0975609756098,0.424397947098,0
0,63,11,0.0975609756098,0.333333333333,0
0,56,9,0.0975609756098,0.424397947098,0
0,96,18,0.0975609756098,0.0,0
0,137,23,0.0975609756098,0.424397947098,0
0,138,18,0.0975609756098,0.333333333333,0
0,142,17,0.0975609756098,0.0,2
0,82,12,0.205882352941,0.424397947098,0
0,127,12,0.205882352941,0.5,1
0,108,20,0.205882352941,0.424397947098,0
1,76,9,0.205882352941,1.0,0
0,62,7,0.205882352941,0.1,0
0,19,4,0.205882352941,0.333333333333,0
0,128,18,0.205882352941,0.0,0
0,81,14,0.205882352941,0.0,0
0,68,11,0.205882352941,0.424397947098,0
1,138,24,0.205882352941,1.0,1
0,121,24,0.205882352941,0.0,1
0,126,15,0.205882352941,0.424397947098,0
0,49,6,0.205882352941,0.424397947098,0
1,101,15,0.205882352941,0.363636363636,0
0,84,13,0.205882352941,0.0,0
0,82,15,0.205882352941,0.424397947098,0
0,106,18,0.205882352941,0.424397947098,0
0,76,9,0.205882352941,0.0,0
0,141,16,0.205882352941,0.424397947098,0
0,140,25,0.205882352941,0.0,0
0,136,21,0.205882352941,0.0,0
0,125,15,0.205882352941,0.424397947098,0
0,123,16,0.205882352941,0.25,0
0,97,13,0.205882352941,0.5,0
1,71,12,0.205882352941,1.0,0
0,73,8,0.205882352941,0.5,0
0,73,10,0.205882352941,0.424397947098,0
1,92,13,0.205882352941,0.424397947098,0
0,110,15,0.205882352941,0.424397947098,0
1,111,19,0.205882352941,0.424397947098,0
0,131,15,0.205882352941,0.592592592593,2
0,93,13,0.205882352941,0.424397947098,0
0,128,24,0.205882352941,0.0,0
1,91,12,0.205882352941,0.424397947098,0
0,105,13,0.628571428571,0.0,3
1,138,23,0.628571428571,1.0,0
1,133,19,0.628571428571,0.61038961039,1
1,65,7,0.628571428571,0.424397947098,0
0,65,7,0.628571428571,0.424397947098,0
0,121,12,0.628571428571,0.424397947098,1
1,70,8,0.628571428571,0.61038961039,1
0,78,11,0.628571428571,0.0,0
1,117,14,0.628571428571,0.424397947098,6
0,133,16,0.628571428571,0.424397947098,3
1,78,9,0.628571428571,0.75,1
1,124,16,0.628571428571,0.424397947098,0
1,133,16,0.628571428571,0.424397947098,3
0,74,8,0.628571428571,0.424397947098,0
0,135,15,0.628571428571,0.5,0
1,70,8,0.628571428571,0.61038961039,1
0,137,21,0.628571428571,0.0,0
1,70,8,0.628571428571,0.61038961039,1
0,139,21,0.628571428571,0.0,0
1,51,8,0.628571428571,0.424397947098,0
0,140,28,0.628571428571,0.0,0
1,86,5,0.628571428571,0.424397947098,0
0,51,8,0.628571428571,0.424397947098,0
1,65,7,0.628571428571,0.714285714286,0
1,83,11,0.628571428571,0.424397947098,0
0,64,9,0.628571428571,0.666666666667,0
1,117,14,0.628571428571,1.0,6
1,140,14,0.628571428571,0.424397947098,0
1,65,7,0.628571428571,0.424397947098,0
1,125,20,0.628571428571,0.333333333333,2
1,78,9,0.628571428571,0.448275862069,1
0,117,14,0.628571428571,0.5,6
1,133,16,0.628571428571,0.424397947098,3
1,70,8,0.628571428571,0.61038961039,1
1,78,9,0.628571428571,0.75,1
1,112,11,0.735294117647,1.0,0
0,135,28,0.735294117647,0.424397947098,0
1,136,21,0.735294117647,0.61038961039,1
0,137,24,0.735294117647,0.0,0
1,76,9,0.735294117647,0.424397947098,0
1,82,11,0.735294117647,0.424397947098,0
0,86,17,0.735294117647,0.424397947098,0
1,140,21,0.735294117647,1.0,0
1,91,12,0.735294117647,1.0,0
1,100,17,0.735294117647,0.424397947098,0
1,33,5,0.735294117647,1.0,0
1,143,18,0.735294117647,1.0,0
1,138,18,0.735294117647,1.0,0
1,121,22,0.735294117647,1.0,0
1,66,8,0.735294117647,0.424397947098,3
1,101,13,0.735294117647,1.0,2
1,131,15,0.735294117647,0.333333333333,0
1,128,25,0.735294117647,1.0,0
1,115,23,0.735294117647,0.424397947098,0
1,87,15,0.735294117647,1.0,0
1,115,22,0.735294117647,0.424397947098,0
1,105,19,0.735294117647,1.0,0
0,36,6,0.735294117647,0.424397947098,0
1,113,15,0.735294117647,0.61038961039,1
1,120,13,0.735294117647,1.0,0
0,128,13,0.735294117647,0.424397947098,0
1,136,18,0.735294117647,0.833333333333,0
1,34,7,0.735294117647,1.0,0
0,94,15,0.735294117647,0.0,0
0,111,20,0.735294117647,0.0,1
0,121,21,0.735294117647,0.0,0
1,111,12,0.735294117647,0.424397947098,0
0,137,18,0.735294117647,0.0,2
1,137,19,0.735294117647,1.0,0
0,49,7,0.179487179487,0.0,0
0,97,20,0.179487179487,0.424397947098,0
0,114,22,0.179487179487,0.424397947098,0
0,103,16,0.179487179487,0.424397947098,1
0,114,22,0.179487179487,0.5,0
0,100,17,0.179487179487,0.592592592593,0
0,120,21,0.179487179487,0.0,1
0,70,7,0.179487179487,0.0,0
0,138,22,0.179487179487,0.0,5
0,120,21,0.179487179487,0.424397947098,1
1,114,22,0.179487179487,0.424397947098,0
0,113,21,0.179487179487,0.424397947098,0
0,110,17,0.179487179487,0.424397947098,2
0,130,26,0.179487179487,0.5,0
0,38,8,0.179487179487,0.424397947098,0
0,58,11,0.179487179487,0.424397947098,0
0,78,15,0.179487179487,0.666666666667,0
0,138,22,0.179487179487,0.0,5
0,133,25,0.179487179487,0.0,0
0,80,16,0.179487179487,0.0,0
0,132,28,0.179487179487,0.666666666667,0
0,120,21,0.179487179487,0.424397947098,1
0,114,22,0.179487179487,0.424397947098,0
1,103,16,0.179487179487,0.424397947098,1
0,120,22,0.179487179487,0.424397947098,1
0,130,17,0.179487179487,0.0,0
0,110,17,0.179487179487,0.0,2
0,114,22,0.179487179487,0.424397947098,0
0,113,21,0.179487179487,0.424397947098,0
1,117,18,0.179487179487,0.666666666667,0
1,138,22,0.179487179487,1.0,5
0,103,16,0.179487179487,0.424397947098,1
1,71,11,0.179487179487,1.0,2
0,50,5,0.179487179487,0.0,0
0,55,10,0.179487179487,0.666666666667,0
0,124,22,0.179487179487,0.5,0
1,114,22,0.179487179487,0.424397947098,0
0,123,18,0.179487179487,0.0,2
1,120,22,0.179487179487,1.0,1
1,88,13,0.484848484848,1.0,0
0,137,21,0.484848484848,0.0,1
1,135,20,0.484848484848,0.424397947098,0
1,139,23,0.484848484848,0.466666666667,0
0,96,15,0.484848484848,0.333333333333,0
0,119,19,0.484848484848,0.424397947098,0
0,87,10,0.484848484848,0.424397947098,0
1,122,18,0.484848484848,0.424397947098,0
1,122,14,0.484848484848,0.785714285714,1
1,87,11,0.484848484848,1.0,0
1,109,13,0.484848484848,0.424397947098,0
1,136,19,0.484848484848,0.75,0
0,133,24,0.484848484848,0.0,0
1,106,13,0.484848484848,0.5,0
1,136,18,0.484848484848,0.424397947098,0
0,86,11,0.484848484848,0.785714285714,0
0,97,12,0.484848484848,0.424397947098,0
0,132,17,0.484848484848,0.25,1
0,119,19,0.484848484848,0.424397947098,0
1,120,12,0.484848484848,0.8,0
1,107,12,0.484848484848,0.424397947098,0
0,82,15,0.484848484848,0.424397947098,0
0,42,4,0.484848484848,0.0,0
0,114,16,0.484848484848,0.785714285714,0
1,76,12,0.484848484848,0.631578947368,1
1,109,13,0.484848484848,0.785714285714,0
0,37,3,0.484848484848,0.5,0
0,135,20,0.484848484848,0.0,0
0,127,21,0.484848484848,0.424397947098,0
1,88,13,0.484848484848,1.0,0
1,107,12,0.484848484848,0.424397947098,0
0,134,20,0.484848484848,0.5,0
0,122,20,0.484848484848,0.0,0
1,106,11,0.542857142857,0.424397947098,0
1,138,16,0.542857142857,0.428571428571,0
0,128,14,0.542857142857,0.5,0
1,108,9,0.542857142857,1.0,0
0,105,13,0.542857142857,0.4,0
0,108,9,0.542857142857,0.5,0
1,104,11,0.542857142857,0.424397947098,0
1,69,8,0.542857142857,0.424397947098,0
1,132,18,0.542857142857,1.0,0
1,70,9,0.542857142857,0.424397947098,0
1,108,9,0.542857142857,1.0,0
0,108,9,0.542857142857,0.0,0
1,69,8,0.542857142857,0.424397947098,0
0,102,7,0.542857142857,0.61038961039,0
0,120,14,0.542857142857,0.424397947098,0
0,108,9,0.542857142857,0.424397947098,0
0,108,9,0.542857142857,0.0,0
1,76,9,0.542857142857,0.424397947098,0
0,133,15,0.542857142857,0.424397947098,0
1,79,8,0.542857142857,0.7,1
1,113,11,0.542857142857,0.424397947098,0
1,90,9,0.542857142857,1.0,0
0,103,10,0.542857142857,0.666666666667,0
1,69,8,0.542857142857,0.424397947098,0
1,103,10,0.542857142857,0.666666666667,0
0,94,12,0.542857142857,0.428571428571,0
1,88,10,0.542857142857,1.0,1
1,94,12,0.542857142857,0.428571428571,0
0,109,13,0.542857142857,0.0,0
0,109,18,0.542857142857,0.424397947098,0
0,114,13,0.542857142857,0.424397947098,0
1,76,10,0.542857142857,0.424397947098,0
0,108,9,0.542857142857,0.0,0
0,87,13,0.542857142857,0.424397947098,0
1,102,13,0.542857142857,0.424397947098,0
1,76,8,0.46875,0.424397947098,0
0,111,19,0.46875,0.0,0
0,119,16,0.46875,0.0,3
1,119,16,0.46875,0.5,3
0,119,16,0.46875,0.0,3
0,119,16,0.46875,0.0,3
1,128,13,0.46875,0.444444444444,0
0,119,16,0.46875,0.0,3
0,119,16,0.46875,0.0,3
1,76,8,0.46875,1.0,0
0,119,16,0.46875,0.5,3
0,119,16,0.46875,0.0,3
0,87,10,0.46875,0.0,0
1,155,18,0.46875,0.424397947098,0
1,119,16,0.46875,0.424397947098,3
0,119,16,0.46875,0.0,3
0,119,16,0.46875,0.424397947098,3
0,130,23,0.46875,0.424397947098,0
0,119,16,0.46875,0.0,3
0,119,16,0.46875,0.25,3
1,91,10,0.46875,0.424397947098,0
1,117,14,0.46875,0.424397947098,0
1,95,14,0.46875,0.424397947098,0
0,119,16,0.46875,0.0,3
0,138,26,0.46875,0.0,0
1,119,16,0.46875,0.424397947098,3
1,119,16,0.46875,0.75,3
1,76,8,0.46875,0.333333333333,0
1,108,10,0.46875,1.0,2
1,76,8,0.46875,0.424397947098,0
0,121,16,0.46875,0.424397947098,1
1,119,16,0.46875,0.424397947098,3
1,116,16,0.483870967742,0.424397947098,0
0,151,17,0.483870967742,0.333333333333,0
0,70,16,0.483870967742,0.424397947098,0
0,120,22,0.483870967742,0.0,0
1,120,15,0.483870967742,1.0,0
1,92,9,0.483870967742,0.424397947098,0
0,23,5,0.483870967742,0.0,0
0,89,12,0.483870967742,0.0,0
0,117,19,0.483870967742,0.424397947098,0
1,83,11,0.483870967742,1.0,0
0,44,9,0.483870967742,0.424397947098,0
0,136,31,0.483870967742,0.424397947098,0
0,59,11,0.483870967742,0.0,0
1,85,12,0.483870967742,0.424397947098,0
1,104,17,0.483870967742,1.0,0
1,130,22,0.483870967742,0.5,0
1,83,11,0.483870967742,1.0,0
1,110,20,0.483870967742,1.0,0
1,83,11,0.483870967742,1.0,0
0,69,15,0.483870967742,0.424397947098,0
0,136,23,0.483870967742,0.0,0
1,137,20,0.483870967742,1.0,0
0,114,20,0.483870967742,0.424397947098,0
1,112,22,0.483870967742,0.424397947098,0
1,67,11,0.483870967742,0.5,0
1,125,17,0.483870967742,1.0,1
1,71,11,0.483870967742,0.424397947098,0
0,67,13,0.483870967742,0.0,0
0,139,18,0.483870967742,0.666666666667,0
0,43,6,0.483870967742,0.424397947098,0
0,145,17,0.483870967742,0.0,0
1,141,18,0.72972972973,1.0,0
1,126,19,0.72972972973,0.75,3
1,126,19,0.72972972973,1.0,3
1,140,16,0.72972972973,0.424397947098,5
1,127,17,0.72972972973,0.5,0
1,133,21,0.72972972973,1.0,0
0,113,12,0.72972972973,0.424397947098,0
1,107,10,0.72972972973,1.0,0
0,57,9,0.72972972973,0.0,0
1,126,19,0.72972972973,0.571428571429,3
1,126,19,0.72972972973,0.424397947098,3
0,138,18,0.72972972973,0.424397947098,3
0,88,12,0.72972972973,0.424397947098,0
1,130,17,0.72972972973,1.0,0
0,97,14,0.72972972973,0.424397947098,0
0,133,20,0.72972972973,0.424397947098,0
1,139,18,0.72972972973,0.424397947098,13
0,131,19,0.72972972973,0.0,0
1,81,10,0.72972972973,0.424397947098,0
1,136,18,0.72972972973,1.0,1
1,92,15,0.72972972973,1.0,0
1,140,25,0.72972972973,0.4,0
1,50,7,0.72972972973,1.0,0
1,126,19,0.72972972973,1.0,3
0,126,19,0.72972972973,0.25,3
1,140,17,0.72972972973,1.0,8
0,114,16,0.72972972973,0.424397947098,7
0,115,18,0.72972972973,0.333333333333,0
1,139,18,0.72972972973,0.424397947098,13
1,149,15,0.72972972973,1.0,2
1,136,16,0.72972972973,0.424397947098,2
1,139,18,0.72972972973,0.424397947098,13
1,103,15,0.72972972973,0.424397947098,1
1,126,19,0.72972972973,0.5,3
1,126,19,0.72972972973,0.25,3
1,140,24,0.72972972973,0.5,3
1,136,20,0.72972972973,0.424397947098,0
0,66,12,0.526315789474,0.424397947098,0
1,33,4,0.526315789474,1.0,0
0,93,16,0.526315789474,0.0,1
1,134,13,0.526315789474,1.0,0
0,45,8,0.526315789474,0.424397947098,0
1,134,13,0.526315789474,1.0,0
0,40,5,0.526315789474,0.424397947098,0
0,42,6,0.526315789474,0.424397947098,0
1,56,9,0.526315789474,1.0,0
0,141,16,0.526315789474,0.225352112676,0
1,86,9,0.526315789474,1.0,3
1,67,8,0.526315789474,1.0,0
0,93,14,0.526315789474,0.424397947098,0
0,55,11,0.526315789474,0.424397947098,0
1,27,4,0.526315789474,1.0,0
1,17,2,0.526315789474,1.0,0
0,75,12,0.526315789474,0.0,0
0,122,16,0.526315789474,0.0,0
1,106,12,0.526315789474,0.424397947098,0
1,63,7,0.526315789474,1.0,0
1,26,6,0.526315789474,0.424397947098,0
0,33,5,0.526315789474,0.0,0
0,71,9,0.526315789474,0.0,0
0,87,12,0.526315789474,0.424397947098,0
0,141,16,0.526315789474,0.225352112676,0
1,85,9,0.526315789474,1.0,3
1,137,15,0.526315789474,0.61038961039,3
1,145,17,0.526315789474,0.424397947098,1
1,137,21,0.526315789474,0.424397947098,0
1,136,22,0.526315789474,0.424397947098,0
1,134,13,0.526315789474,1.0,0
0,56,8,0.526315789474,0.0,0
0,141,16,0.526315789474,0.424397947098,0
0,21,3,0.526315789474,0.424397947098,0
1,132,14,0.526315789474,0.424397947098,3
1,24,3,0.526315789474,0.424397947098,0
0,140,25,0.526315789474,0.166666666667,0
1,75,11,0.526315789474,0.424397947098,0
1,139,18,0.685714285714,1.0,0
1,143,18,0.685714285714,1.0,0
1,72,10,0.685714285714,1.0,0
0,66,9,0.685714285714,0.0,0
1,116,14,0.685714285714,0.214285714286,0
1,136,19,0.685714285714,0.833333333333,0
1,73,9,0.685714285714,0.5,1
1,134,16,0.685714285714,0.424397947098,2
0,74,13,0.685714285714,0.424397947098,0
0,131,16,0.685714285714,0.0,3
0,66,10,0.685714285714,0.424397947098,0
0,46,6,0.685714285714,0.424397947098,0
1,117,18,0.685714285714,0.631578947368,0
1,105,15,0.685714285714,1.0,0
1,68,7,0.685714285714,1.0,0
1,90,11,0.685714285714,0.25,0
0,120,24,0.685714285714,0.7,0
1,131,24,0.685714285714,0.424397947098,0
0,72,9,0.685714285714,0.0,0
0,110,18,0.685714285714,0.424397947098,0
1,135,17,0.685714285714,0.863636363636,0
0,28,4,0.685714285714,0.0,0
1,141,9,0.685714285714,0.61038961039,1
1,109,17,0.685714285714,0.424397947098,0
1,139,18,0.685714285714,0.785714285714,1
1,127,18,0.685714285714,1.0,1
1,117,18,0.685714285714,0.5,1
1,120,17,0.685714285714,1.0,0
1,138,21,0.685714285714,0.424397947098,0
1,135,17,0.685714285714,0.424397947098,0
0,136,17,0.685714285714,0.424397947098,2
1,90,10,0.685714285714,0.833333333333,1
1,127,18,0.685714285714,1.0,1
0,48,10,0.685714285714,0.0,0
1,135,17,0.685714285714,0.833333333333,0
0,50,8,0.272727272727,0.5,0
0,143,13,0.272727272727,0.0,0
0,111,16,0.272727272727,0.0,0
0,129,24,0.272727272727,0.0,0
0,107,19,0.272727272727,0.0,0
0,128,20,0.272727272727,0.0,1
0,120,21,0.272727272727,0.0,0
1,130,19,0.272727272727,0.571428571429,0
0,50,8,0.272727272727,0.424397947098,0
0,133,23,0.272727272727,0.0,1
1,105,14,0.272727272727,0.424397947098,0
1,138,20,0.272727272727,0.583333333333,0
0,98,11,0.272727272727,0.0,0
0,133,19,0.272727272727,0.424397947098,0
1,116,20,0.272727272727,1.0,0
1,83,11,0.272727272727,1.0,1
0,138,25,0.272727272727,0.0,0
0,107,15,0.272727272727,0.0,0
0,94,14,0.272727272727,0.424397947098,0
0,124,22,0.272727272727,0.0,0
0,84,15,0.272727272727,0.0,0
0,133,15,0.272727272727,0.0,3
0,78,11,0.272727272727,0.5,0
1,84,9,0.272727272727,1.0,0
0,79,9,0.272727272727,0.0,0
0,134,21,0.272727272727,0.0,0
0,87,11,0.272727272727,0.583333333333,0
1,127,23,0.272727272727,1.0,0
1,135,15,0.272727272727,1.0,1
0,85,13,0.272727272727,0.424397947098,0
0,46,8,0.272727272727,0.424397947098,0
0,70,10,0.272727272727,0.0,0
1,133,20,0.272727272727,0.411764705882,0
0,124,16,0.289473684211,0.424397947098,0
0,120,13,0.289473684211,0.0,2
1,88,13,0.289473684211,0.424397947098,0
0,115,13,0.289473684211,0.424397947098,0
1,85,12,0.289473684211,1.0,1
0,95,16,0.289473684211,0.5,0
1,93,16,0.289473684211,0.7,0
0,151,27,0.289473684211,0.0,0
0,101,16,0.289473684211,0.424397947098,0
1,87,7,0.289473684211,0.333333333333,0
1,88,13,0.289473684211,0.424397947098,0
0,123,25,0.289473684211,0.0,1
0,133,15,0.289473684211,0.424397947098,3
0,140,22,0.289473684211,0.0,0
1,128,21,0.289473684211,1.0,0
0,113,15,0.289473684211,0.424397947098,0
1,93,13,0.289473684211,0.424397947098,0
1,48,7,0.289473684211,0.424397947098,0
0,98,13,0.289473684211,0.538461538462,2
0,126,27,0.289473684211,0.0,0
0,133,18,0.289473684211,0.5,0
0,89,11,0.289473684211,0.0,1
0,76,10,0.289473684211,0.424397947098,1
0,88,13,0.289473684211,0.424397947098,0
0,122,14,0.289473684211,0.424397947098,3
0,87,9,0.289473684211,0.0,0
0,61,7,0.289473684211,0.0,0
1,53,8,0.289473684211,0.424397947098,0
1,80,13,0.289473684211,0.424397947098,0
0,115,14,0.289473684211,0.333333333333,1
0,138,26,0.289473684211,0.0,0
0,101,16,0.289473684211,0.0,0
0,82,10,0.289473684211,0.411764705882,0
0,127,19,0.289473684211,0.333333333333,1
0,101,16,0.289473684211,0.424397947098,0
0,139,23,0.289473684211,0.0,0
1,80,13,0.289473684211,0.424397947098,0
0,74,11,0.289473684211,0.0,0
0,137,19,0.171428571429,0.5,0
0,58,9,0.171428571429,0.0,0
0,108,18,0.171428571429,0.0,0
0,130,22,0.171428571429,0.363636363636,0
1,126,22,0.171428571429,1.0,1
0,134,24,0.171428571429,0.0,0
0,137,19,0.171428571429,0.5,0
0,101,17,0.171428571429,0.0,0
0,75,13,0.171428571429,0.0,0
0,139,22,0.171428571429,0.0,0
0,79,13,0.171428571429,0.0,0
0,138,23,0.171428571429,0.0,0
0,129,22,0.171428571429,0.424397947098,0
0,139,20,0.171428571429,0.25,0
0,122,21,0.171428571429,0.5,1
0,61,9,0.171428571429,0.424397947098,0
0,134,22,0.171428571429,0.0,0
0,111,21,0.171428571429,0.0,0
0,95,14,0.171428571429,0.0,1
1,138,21,0.171428571429,0.666666666667,2
0,128,18,0.171428571429,0.0,1
0,127,22,0.171428571429,0.424397947098,1
0,144,27,0.171428571429,0.0,0
1,144,23,0.171428571429,0.333333333333,0
0,40,5,0.171428571429,0.25,0
1,110,17,0.171428571429,1.0,0
0,138,18,0.171428571429,0.0,0
0,139,18,0.171428571429,0.0,0
1,141,26,0.171428571429,1.0,0
0,140,23,0.171428571429,0.0,0
0,136,18,0.171428571429,0.61038961039,2
0,133,21,0.171428571429,0.424397947098,0
1,63,8,0.171428571429,1.0,0
0,138,25,0.171428571429,0.25,0
0,136,26,0.171428571429,0.424397947098,0
0,110,16,0.2,0.0,0
0,138,24,0.2,0.424397947098,0
0,77,14,0.2,0.424397947098,0
1,110,11,0.2,1.0,0
1,141,16,0.2,0.424397947098,0
0,128,16,0.2,0.0,0
0,67,10,0.2,0.0,0
0,77,9,0.2,0.0,0
0,39,6,0.2,0.424397947098,0
0,58,8,0.2,0.424397947098,0
1,34,5,0.424242424242,0.8,0
1,145,16,0.424242424242,0.424397947098,10
1,88,16,0.424242424242,0.424397947098,0
0,136,21,0.424242424242,0.424397947098,0
0,50,7,0.424242424242,0.5,2
1,141,22,0.424242424242,1.0,0
0,88,9,0.424242424242,0.3,1
1,133,22,0.424242424242,0.6,0
0,54,7,0.424242424242,0.333333333333,0
1,124,15,0.424242424242,0.355555555556,0
0,137,20,0.424242424242,0.0,0
0,136,17,0.424242424242,0.61038961039,0
0,138,23,0.424242424242,0.0,0
1,81,10,0.424242424242,1.0,0
